epoch,circuit_down
1641234840,0
1641234960,0
1641235080,0
1641235200,0
1641235320,0
1641235440,0
1641235560,0
1641235680,0
1641235800,0
1641235920,0
1641236040,0
1641236160,0
1641236280,0
1641236400,0
1641236520,0
1641236640,0
1641236760,0
1641236880,0
1641237000,0
1641237120,0
1641237240,0
1641237360,0
1641237480,0
1641237600,0
1641237720,0
1641237840,0
1641237960,0
1641238080,0
1641238200,0
1641238320,0
1641238440,0
1641238560,0
1641238680,0
1641238800,0
1641238920,0
1641239040,0
1641239160,0
1641239280,0
1641239400,0
1641239520,0
1641239640,0
1641239760,0
1641239880,0
1641240000,0
1641240120,0
1641240240,1
1641240360,1
1641240480,1
1641240600,1
1641240720,0
1641240840,0
1641240960,0
1641241080,0
1641241200,0
1641241320,0
1641241440,0
1641241560,0
1641241680,0
1641241800,0
1641241920,0
1641242040,0
1641242160,0
1641242280,0
1641242400,0
1641242520,0
1641242640,0
1641242760,0
1641242880,0
1641243000,0
1641243120,0
1641243240,0
1641243360,1
1641243480,0
1641243600,0
1641243720,0
1641243840,0
1641243960,0
1641244080,0
1641244200,0
1641244320,0
1641244440,0
1641244560,0
1641244680,0
1641244800,0
1641244920,0
1641245040,0
1641245160,0
1641245280,0
1641245400,0
1641245520,0
1641245640,0
1641245760,0
1641245880,0
1641246000,0
1641246120,0
1641246240,0
1641246360,0
1641246480,0
1641246600,0
1641246720,0
1641246840,0
1641246960,0
1641247080,0
1641247200,0
1641247320,0
1641247440,0
1641247560,0
1641247680,0
1641247800,0
1641247920,0
1641248040,0
1641248160,0
1641248280,0
1641248400,0
1641248520,0
1641248640,0
1641248760,1
1641248880,1
1641249000,1
1641249120,1
1641249240,1
1641249360,1
1641249480,1
1641249600,1
1641249720,1
1641249840,1
1641249960,1
1641250080,1
1641250200,0
1641250320,0
1641250440,0
1641250560,0
1641250680,0
1641250800,0
1641250920,0
1641251040,0
1641251160,0
1641251280,0
1641251400,0
1641251520,0
1641251640,0
1641251760,0
1641251880,0
1641252000,0
1641252120,0
1641252240,1
1641252360,1
1641252480,1
1641252600,1
1641252720,1
1641252840,1
1641252960,0
1641253080,0
1641253200,0
1641253320,0
1641253440,0
1641253560,0
1641253680,0
1641253800,0
1641253920,0
1641254040,0
1641254160,0
1641254280,1
1641254400,1
1641254520,1
1641254640,1
1641254760,0
1641254880,0
1641255000,0
1641255120,0
1641255240,0
1641255360,0
1641255480,0
1641255600,0
1641255720,0
1641255840,0
1641255960,0
1641256080,0
1641256200,0
1641256320,0
1641256440,0
1641256560,0
1641256680,0
1641256800,0
1641256920,0
1641257040,0
1641257160,0
1641257280,0
1641257400,0
1641257520,0
1641257640,0
1641257760,0
1641257880,0
1641258000,0
1641258120,0
1641258240,0
1641258360,0
1641258480,0
1641258600,0
1641258720,0
1641258840,0
1641258960,0
1641259080,0
1641259200,0
1641259320,0
1641259440,0
1641259560,0
1641259680,0
1641259800,0
1641259920,0
1641260040,0
1641260160,0
1641260280,0
1641260400,0
1641260520,0
1641260640,0
1641260760,0
1641260880,0
1641261000,0
1641261120,0
1641261240,0
1641261360,0
1641261480,0
1641261600,0
1641261720,0
1641261840,0
1641261960,0
1641262080,0
1641262200,0
1641262320,0
1641262440,0
1641262560,0
1641262680,0
1641262800,0
1641262920,0
1641263040,0
1641263160,0
1641263280,0
1641263400,0
1641263520,0
1641263640,0
1641263760,0
1641263880,0
1641264000,0
1641264120,0
1641264240,0
1641264360,0
1641264480,0
1641264600,0
1641264720,0
1641264840,0
1641264960,0
1641265080,0
1641265200,0
1641265320,0
1641265440,0
1641265560,0
1641265680,0
1641265800,0
1641265920,0
1641266040,0
1641266160,0
1641266280,0
1641266400,0
1641266520,0
1641266640,0
1641266760,0
1641266880,0
1641267000,0
1641267120,0
1641267240,0
1641267360,0
1641267480,0
1641267600,1
1641267720,1
1641267840,1
1641267960,1
1641268080,1
1641268200,0
1641268320,0
1641268440,0
1641268560,0
1641268680,0
1641268800,0
1641268920,0
1641269040,0
1641269160,0
1641269280,0
1641269400,0
1641269520,0
1641269640,0
1641269760,0
1641269880,0
1641270000,0
1641270120,0
1641270240,0
1641270360,0
1641270480,0
1641270600,0
1641270720,0
1641270840,0
1641270960,0
1641271080,0
1641271200,0
1641271320,0
1641271440,0
1641271560,0
1641271680,0
1641271800,0
1641271920,0
1641272040,0
1641272160,0
1641272280,0
1641272400,0
1641272520,0
1641272640,0
1641272760,0
1641272880,0
1641273000,0
1641273120,0
1641273240,0
1641273360,0
1641273480,0
1641273600,0
1641273720,0
1641273840,0
1641273960,0
1641274080,0
1641274200,0
1641274320,0
1641274440,0
1641274560,0
1641274680,0
1641274800,0
1641274920,0
1641275040,0
1641275160,0
1641275280,0
1641275400,0
1641275520,0
1641275640,0
1641275760,0
1641275880,0
1641276000,0
1641276120,0
1641276240,0
1641276360,0
1641276480,0
1641276600,0
1641276720,0
1641276840,0
1641276960,0
1641277080,0
1641277200,0
1641277320,0
1641277440,1
1641277560,1
1641277680,1
1641277800,1
1641277920,1
1641278040,1
1641278160,0
1641278280,0
1641278400,0
1641278520,0
1641278640,0
1641278760,0
1641278880,0
1641279000,0
1641279120,0
1641279240,0
1641279360,0
1641279480,0
1641279600,0
1641279720,0
1641279840,0
1641279960,0
1641280080,0
1641280200,0
1641280320,0
1641280440,0
1641280560,0
1641280680,0
1641280800,0
1641280920,1
1641281040,0
1641281160,0
1641281280,0
1641281400,0
1641281520,0
1641281640,0
1641281760,0
1641281880,0
1641282000,0
1641282120,0
1641282240,0
1641282360,0
1641282480,0
1641282600,0
1641282720,0
1641282840,0
1641282960,0
1641283080,0
1641283200,0
1641283320,0
1641283440,0
1641283560,0
1641283680,0
1641283800,0
1641283920,0
1641284040,0
1641284160,0
1641284280,0
1641284400,0
1641284520,0
1641284640,0
1641284760,0
1641284880,0
1641285000,0
1641285120,0
1641285240,0
1641285360,0
1641285480,0
1641285600,0
1641285720,0
1641285840,0
1641285960,0
1641286080,0
1641286200,0
1641286320,0
1641286440,0
1641286560,0
1641286680,0
1641286800,0
1641286920,0
1641287040,0
1641287160,0
1641287280,0
1641287400,0
1641287520,0
1641287640,0
1641287760,0
1641287880,0
1641288000,0
1641288120,0
1641288240,0
1641288360,0
1641288480,0
1641288600,1
1641288720,0
1641288840,0
1641288960,1
1641289080,1
1641289200,1
1641289320,1
1641289440,1
1641289560,1
1641289680,1
1641289800,1
1641289920,1
1641290040,1
1641290160,1
1641290280,1
1641290400,1
1641290520,1
1641290640,1
1641290760,1
1641290880,1
1641291000,1
1641291120,1
1641291240,1
1641291360,1
1641291480,0
1641291600,0
1641291720,0
1641291840,0
1641291960,0
1641292080,0
1641292200,0
1641292320,0
1641292440,0
1641292560,0
1641292680,0
1641292800,0
1641292920,0
1641293040,0
1641293160,0
1641293280,0
1641293400,0
1641293520,0
1641293640,0
1641293760,0
1641293880,0
1641294000,0
1641294120,0
1641294240,0
1641294360,0
1641294480,0
1641294600,0
1641294720,0
1641294840,0
1641294960,0
1641295080,0
1641295200,0
1641295320,0
1641295440,0
1641295560,0
1641295680,0
1641295800,0
1641295920,0
1641296040,0
1641296160,0
1641296280,0
1641296400,0
1641296520,0
1641296640,0
1641296760,0
1641296880,0
1641297000,0
1641297120,0
1641297240,0
1641297360,0
1641297480,0
1641297600,0
1641297720,0
1641297840,0
1641297960,0
1641298080,0
1641298200,0
1641298320,0
1641298440,0
1641298560,0
1641298680,0
1641298800,0
1641298920,0
1641299040,0
1641299160,0
1641299280,0
1641299400,0
1641299520,0
1641299640,0
1641299760,0
1641299880,0
1641300000,0
1641300120,0
1641300240,0
1641300360,0
1641300480,0
1641300600,0
1641300720,0
1641300840,0
1641300960,0
1641301080,0
1641301200,0
1641301320,0
1641301440,1
1641301560,0
1641301680,0
1641301800,0
1641301920,0
1641302040,0
1641302160,0
1641302280,0
1641302400,0
1641302520,0
1641302640,0
1641302760,0
1641302880,0
1641303000,0
1641303120,0
1641303240,0
1641303360,0
1641303480,0
1641303600,0
1641303720,0
1641303840,0
1641303960,0
1641304080,0
1641304200,0
1641304320,0
1641304440,0
1641304560,0
1641304680,0
1641304800,0
1641304920,0
1641305040,0
1641305160,0
1641305280,0
1641305400,0
1641305520,0
1641305640,0
1641305760,0
1641305880,0
1641306000,0
1641306120,0
1641306240,0
1641306360,0
1641306480,0
1641306600,0
1641306720,0
1641306840,0
1641306960,0
1641307080,0
1641307200,0
1641307320,0
1641307440,0
1641307560,0
1641307680,0
1641307800,0
1641307920,0
1641308040,0
1641308160,0
1641308280,0
1641308400,0
1641308520,0
1641308640,0
1641308760,0
1641308880,0
1641309000,0
1641309120,0
1641309240,0
1641309360,0
1641309480,0
1641309600,0
1641309720,0
1641309840,0
1641309960,0
1641310080,0
1641310200,0
1641310320,0
1641310440,0
1641310560,0
1641310680,0
1641310800,0
1641310920,0
1641311040,0
1641311160,0
1641311280,0
1641311400,0
1641311520,0
1641311640,0
1641311760,0
1641311880,0
1641312000,0
1641312120,0
1641312240,0
1641312360,0
1641312480,0
1641312600,0
1641312720,0
1641312840,0
1641312960,0
1641313080,0
1641313200,0
1641313320,0
1641313440,0
1641313560,0
1641313680,0
1641313800,1
1641313920,1
1641314040,1
1641314160,1
1641314280,0
1641314400,0
1641314520,0
1641314640,0
1641314760,0
1641314880,0
1641315000,0
1641315120,0
1641315240,0
1641315360,0
1641315480,0
1641315600,0
1641315720,0
1641315840,0
1641315960,0
1641316080,0
1641316200,0
1641316320,0
1641316440,0
1641316560,0
1641316680,0
1641316800,0
1641316920,0
1641317040,0
1641317160,0
1641317280,0
1641317400,0
1641317520,0
1641317640,0
1641317760,0
1641317880,0
1641318000,0
1641318120,0
1641318240,0
1641318360,0
1641318480,0
1641318600,0
1641318720,0
1641318840,0
1641318960,0
1641319080,0
1641319200,0
1641319320,0
1641319440,0
1641319560,0
1641319680,0
1641319800,0
1641319920,1
1641320040,1
1641320160,1
1641320280,1
1641320400,1
1641320520,1
1641320640,1
1641320760,1
1641320880,1
1641321000,1
1641321120,1
1641321240,1
1641321360,0
1641321480,0
1641321600,0
1641321720,0
1641321840,0
1641321960,0
1641322080,0
1641322200,0
1641322320,0
1641322440,0
1641322560,0
1641322680,0
1641322800,0
1641322920,0
1641323040,0
1641323160,0
1641323280,0
1641323400,0
1641323520,0
1641323640,0
1641323760,0
1641323880,0
1641324000,0
1641324120,0
1641324240,0
1641324360,0
1641324480,0
1641324600,0
1641324720,0
1641324840,0
1641324960,0
1641325080,0
1641325200,0
1641325320,0
1641325440,0
1641325560,0
1641325680,0
1641325800,0
1641325920,0
1641326040,0
1641326160,0
1641326280,0
1641326400,0
1641326520,0
1641326640,0
1641326760,0
1641326880,0
1641327000,0
1641327120,0
1641327240,0
1641327360,0
1641327480,0
1641327600,0
1641327720,0
1641327840,0
1641327960,0
1641328080,0
1641328200,0
1641328320,0
1641328440,0
1641328560,0
1641328680,0
1641328800,0
1641328920,0
1641329040,0
1641329160,0
1641329280,0
1641329400,0
1641329520,0
1641329640,0
1641329760,0
1641329880,0
1641330000,0
1641330120,0
1641330240,0
1641330360,0
1641330480,0
1641330600,0
1641330720,0
1641330840,0
1641330960,0
1641331080,0
1641331200,0
1641331320,0
1641331440,0
1641331560,0
1641331680,0
1641331800,0
1641331920,0
1641332040,0
1641332160,0
1641332280,0
1641332400,0
1641332520,1
1641332640,0
1641332760,0
1641332880,0
1641333000,0
1641333120,0
1641333240,0
1641333360,1
1641333480,1
1641333600,0
1641333720,0
1641333840,0
1641333960,0
1641334080,0
1641334200,0
1641334320,0
1641334440,0
1641334560,0
1641334680,0
1641334800,0
1641334920,0
1641335040,0
1641335160,0
1641335280,0
1641335400,0
1641335520,0
1641335640,0
1641335760,0
1641335880,0
1641336000,0
1641336120,0
1641336240,0
1641336360,0
1641336480,0
1641336600,0
1641336720,0
1641336840,0
1641336960,0
1641337080,0
1641337200,0
1641337320,0
1641337440,0
1641337560,0
1641337680,0
1641337800,0
1641337920,0
1641338040,0
1641338160,0
1641338280,0
1641338400,0
1641338520,0
1641338640,0
1641338760,0
1641338880,0
1641339000,0
1641339120,0
1641339240,0
1641339360,0
1641339480,0
1641339600,0
1641339720,0
1641339840,0
1641339960,0
1641340080,0
1641340200,0
1641340320,0
1641340440,0
1641340560,0
1641340680,0
1641340800,0
1641340920,0
1641341040,0
1641341160,0
1641341280,0
1641341400,0
1641341520,0
1641341640,0
1641341760,0
1641341880,0
1641342000,0
1641342120,0
1641342240,0
1641342360,1
1641342480,1
1641342600,1
1641342720,1
1641342840,1
1641342960,1
1641343080,1
1641343200,1
1641343320,0
1641343440,0
1641343560,0
1641343680,0
1641343800,0
1641343920,0
1641344040,0
1641344160,0
1641344280,0
1641344400,0
1641344520,0
1641344640,0
1641344760,0
1641344880,0
1641345000,0
1641345120,0
1641345240,0
1641345360,0
1641345480,0
1641345600,0
1641345720,0
1641345840,0
1641345960,0
1641346080,0
1641346200,0
1641346320,0
1641346440,0
1641346560,0
1641346680,0
1641346800,0
1641346920,0
1641347040,0
1641347160,0
1641347280,0
1641347400,0
1641347520,0
1641347640,0
1641347760,0
1641347880,0
1641348000,1
1641348120,1
1641348240,0
1641348360,0
1641348480,0
1641348600,0
1641348720,0
1641348840,0
1641348960,0
1641349080,0
1641349200,0
1641349320,0
1641349440,0
1641349560,0
1641349680,0
1641349800,0
1641349920,0
1641350040,0
1641350160,0
1641350280,0
1641350400,0
1641350520,0
1641350640,1
1641350760,0
1641350880,0
1641351000,0
1641351120,0
1641351240,0
1641351360,0
1641351480,0
1641351600,0
1641351720,0
1641351840,0
1641351960,0
1641352080,0
1641352200,0
1641352320,0
1641352440,0
1641352560,0
1641352680,0
1641352800,1
1641352920,0
1641353040,0
1641353160,0
1641353280,0
1641353400,1
1641353520,1
1641353640,1
1641353760,0
1641353880,0
1641354000,0
1641354120,0
1641354240,0
1641354360,0
1641354480,0
1641354600,0
1641354720,0
1641354840,0
1641354960,0
1641355080,0
1641355200,0
1641355320,0
1641355440,0
1641355560,0
1641355680,0
1641355800,0
1641355920,0
1641356040,0
1641356160,0
1641356280,0
1641356400,0
1641356520,0
1641356640,0
1641356760,0
1641356880,0
1641357000,0
1641357120,0
1641357240,0
1641357360,0
1641357480,0
1641357600,0
1641357720,0
1641357840,0
1641357960,0
1641358080,0
1641358200,0
1641358320,0
1641358440,0
1641358560,0
1641358680,0
1641358800,0
1641358920,0
1641359040,0
1641359160,0
1641359280,0
1641359400,0
1641359520,0
1641359640,0
1641359760,0
1641359880,0
1641360000,0
1641360120,0
1641360240,0
1641360360,0
1641360480,0
1641360600,0
1641360720,0
1641360840,0
1641360960,0
1641361080,0
1641361200,0
1641361320,0
1641361440,0
1641361560,0
1641361680,0
1641361800,0
1641361920,0
1641362040,0
1641362160,0
1641362280,0
1641362400,0
1641362520,0
1641362640,0
1641362760,0
1641362880,0
1641363000,0
1641363120,0
1641363240,0
1641363360,0
1641363480,0
1641363600,0
1641363720,0
1641363840,0
1641363960,0
1641364080,0
1641364200,0
1641364320,0
1641364440,0
1641364560,0
1641364680,0
1641364800,0
1641364920,0
1641365040,0
1641365160,0
1641365280,0
1641365400,0
1641365520,0
1641365640,0
1641365760,0
1641365880,1
1641366000,1
1641366120,1
1641366240,0
1641366360,0
1641366480,0
1641366600,0
1641366720,0
1641366840,0
1641366960,0
1641367080,1
1641367200,1
1641367320,1
1641367440,1
1641367560,1
1641367680,1
1641367800,1
1641367920,1
1641368040,1
1641368160,0
1641368280,0
1641368400,0
1641368520,0
1641368640,0
1641368760,0
1641368880,0
1641369000,0
1641369120,0
1641369240,0
1641369360,0
1641369480,0
1641369600,0
1641369720,0
1641369840,0
1641369960,0
1641370080,0
1641370200,0
1641370320,0
1641370440,0
1641370560,0
1641370680,0
1641370800,0
1641370920,0
1641371040,0
1641371160,0
1641371280,0
1641371400,0
1641371520,0
1641371640,0
1641371760,0
1641371880,0
1641372000,0
1641372120,0
1641372240,0
1641372360,0
1641372480,0
1641372600,0
1641372720,0
1641372840,0
1641372960,0
1641373080,0
1641373200,0
1641373320,0
1641373440,0
1641373560,0
1641373680,0
1641373800,0
1641373920,0
1641374040,0
1641374160,0
1641374280,0
1641374400,0
1641374520,0
1641374640,0
1641374760,0
1641374880,0
1641375000,0
1641375120,0
1641375240,0
1641375360,0
1641375480,0
1641375600,0
1641375720,0
1641375840,0
1641375960,0
1641376080,0
1641376200,0
1641376320,0
1641376440,0
1641376560,1
1641376680,0
1641376800,0
1641376920,0
1641377040,0
1641377160,0
1641377280,0
1641377400,0
1641377520,0
1641377640,0
1641377760,0
1641377880,0
1641378000,0
1641378120,0
1641378240,0
1641378360,0
1641378480,0
1641378600,0
1641378720,0
1641378840,1
1641378960,1
1641379080,1
1641379200,1
1641379320,1
1641379440,0
1641379560,0
1641379680,0
1641379800,0
1641379920,0
1641380040,0
1641380160,0
1641380280,0
1641380400,0
1641380520,0
1641380640,0
1641380760,0
1641380880,0
1641381000,0
1641381120,0
1641381240,0
1641381360,0
1641381480,0
1641381600,0
1641381720,0
1641381840,0
1641381960,0
1641382080,0
1641382200,0
1641382320,0
1641382440,0
1641382560,0
1641382680,0
1641382800,0
1641382920,0
1641383040,0
1641383160,0
1641383280,0
1641383400,0
1641383520,0
1641383640,0
1641383760,0
1641383880,0
1641384000,0
1641384120,0
1641384240,0
1641384360,0
1641384480,0
1641384600,0
1641384720,0
1641384840,0
1641384960,0
1641385080,0
1641385200,0
1641385320,0
1641385440,0
1641385560,0
1641385680,0
1641385800,0
1641385920,0
1641386040,0
1641386160,0
1641386280,0
1641386400,0
1641386520,0
1641386640,0
1641386760,0
1641386880,0
1641387000,0
1641387120,0
1641387240,0
1641387360,0
1641387480,0
1641387600,0
1641387720,0
1641387840,0
1641387960,0
1641388080,0
1641388200,0
1641388320,0
1641388440,0
1641388560,0
1641388680,0
1641388800,0
1641388920,0
1641389040,0
1641389160,0
1641389280,0
1641389400,0
1641389520,0
1641389640,0
1641389760,0
1641389880,0
1641390000,0
1641390120,0
1641390240,0
1641390360,0
1641390480,0
1641390600,0
1641390720,0
1641390840,0
1641390960,0
1641391080,0
1641391200,0
1641391320,0
1641391440,0
1641391560,0
1641391680,0
1641391800,0
1641391920,0
1641392040,0
1641392160,0
1641392280,0
1641392400,0
1641392520,0
1641392640,0
1641392760,0
1641392880,0
1641393000,0
1641393120,0
1641393240,0
1641393360,0
1641393480,0
1641393600,0
1641393720,0
1641393840,0
1641393960,0
1641394080,0
1641394200,0
1641394320,0
1641394440,0
1641394560,0
1641394680,0
1641394800,0
1641394920,0
1641395040,0
1641395160,0
1641395280,0
1641395400,0
1641395520,0
1641395640,0
1641395760,0
1641395880,0
1641396000,0
1641396120,0
1641396240,0
1641396360,0
1641396480,0
1641396600,0
1641396720,0
1641396840,0
1641396960,0
1641397080,0
1641397200,0
1641397320,0
1641397440,0
1641397560,0
1641397680,0
1641397800,0
1641397920,0
1641398040,0
1641398160,0
1641398280,0
1641398400,0
1641398520,0
1641398640,0
1641398760,0
1641398880,0
1641399000,0
1641399120,0
1641399240,0
1641399360,0
1641399480,0
1641399600,0
1641399720,0
1641399840,0
1641399960,0
1641400080,0
1641400200,0
1641400320,0
1641400440,0
1641400560,0
1641400680,0
1641400800,0
1641400920,0
1641401040,0
1641401160,0
1641401280,0
1641401400,0
1641401520,0
1641401640,0
1641401760,0
1641401880,0
1641402000,0
1641402120,0
1641402240,0
1641402360,0
1641402480,0
1641402600,0
1641402720,0
1641402840,0
1641402960,0
1641403080,0
1641403200,0
1641403320,0
1641403440,0
1641403560,0
1641403680,1
1641403800,1
1641403920,1
1641404040,1
1641404160,0
1641404280,0
1641404400,0
1641404520,0
1641404640,0
1641404760,0
1641404880,0
1641405000,0
1641405120,0
1641405240,0
1641405360,0
1641405480,0
1641405600,0
1641405720,0
1641405840,0
1641405960,0
1641406080,0
1641406200,0
1641406320,0
1641406440,0
1641406560,0
1641406680,0
1641406800,0
1641406920,0
1641407040,0
1641407160,0
1641407280,0
1641407400,0
1641407520,0
1641407640,0
1641407760,0
1641407880,0
1641408000,0
1641408120,0
1641408240,0
1641408360,0
1641408480,0
1641408600,0
1641408720,0
1641408840,0
1641408960,0
1641409080,0
1641409200,0
1641409320,0
1641409440,0
1641409560,0
1641409680,0
1641409800,0
1641409920,0
1641410040,0
1641410160,0
1641410280,0
1641410400,0
1641410520,0
1641410640,0
1641410760,0
1641410880,0
1641411000,0
1641411120,0
1641411240,0
1641411360,0
1641411480,0
1641411600,0
1641411720,0
1641411840,0
1641411960,0
1641412080,0
1641412200,0
1641412320,0
1641412440,0
1641412560,0
1641412680,0
1641412800,0
1641412920,0
1641413040,0
1641413160,0
1641413280,0
1641413400,0
1641413520,0
1641413640,0
1641413760,0
1641413880,0
1641414000,1
1641414120,1
1641414240,1
1641414360,1
1641414480,1
1641414600,0
1641414720,0
1641414840,0
1641414960,0
1641415080,0
1641415200,0
1641415320,0
1641415440,0
1641415560,0
1641415680,0
1641415800,0
1641415920,0
1641416040,0
1641416160,0
1641416280,0
1641416400,0
1641416520,0
1641416640,0
1641416760,0
1641416880,0
1641417000,0
1641417120,0
1641417240,0
1641417360,0
1641417480,0
1641417600,0
1641417720,0
1641417840,0
1641417960,0
1641418080,0
1641418200,0
1641418320,0
1641418440,0
1641418560,0
1641418680,0
1641418800,0
1641418920,0
1641419040,0
1641419160,0
1641419280,0
1641419400,0
1641419520,0
1641419640,0
1641419760,0
1641419880,0
1641420000,0
1641420120,0
1641420240,0
1641420360,0
1641420480,0
1641420600,0
1641420720,0
1641420840,0
1641420960,0
1641421080,0
1641421200,0
1641421320,0
1641421440,0
1641421560,0
1641421680,0
1641421800,0
1641421920,0
1641422040,0
1641422160,0
1641422280,0
1641422400,0
1641422520,0
1641422640,0
1641422760,0
1641422880,0
1641423000,0
1641423120,0
1641423240,0
1641423360,0
1641423480,0
1641423600,0
1641423720,0
1641423840,0
1641423960,0
1641424080,0
1641424200,0
1641424320,0
1641424440,0
1641424560,0
1641424680,0
1641424800,0
1641424920,0
1641425040,0
1641425160,0
1641425280,0
1641425400,0
1641425520,0
1641425640,0
1641425760,0
1641425880,0
1641426000,0
1641426120,0
1641426240,0
1641426360,0
1641426480,0
1641426600,0
1641426720,0
1641426840,0
1641426960,0
1641427080,0
1641427200,0
1641427320,1
1641427440,1
1641427560,1
1641427680,1
1641427800,1
1641427920,0
1641428040,0
1641428160,0
1641428280,0
1641428400,0
1641428520,0
1641428640,0
1641428760,0
1641428880,0
1641429000,0
1641429120,0
1641429240,0
1641429360,0
1641429480,0
1641429600,0
1641429720,0
1641429840,0
1641429960,0
1641430080,0
1641430200,0
1641430320,0
1641430440,0
1641430560,0
1641430680,0
1641430800,0
1641430920,0
1641431040,0
1641431160,0
1641431280,0
1641431400,0
1641431520,0
1641431640,0
1641431760,0
1641431880,0
1641432000,0
1641432120,0
1641432240,0
1641432360,0
1641432480,0
1641432600,0
1641432720,0
1641432840,0
1641432960,0
1641433080,0
1641433200,0
1641433320,0
1641433440,0
1641433560,0
1641433680,0
1641433800,0
1641433920,0
1641434040,0
1641434160,0
1641434280,0
1641434400,0
1641434520,0
1641434640,0
1641434760,0
1641434880,0
1641435000,0
1641435120,0
1641435240,0
1641435360,0
1641435480,0
1641435600,0
1641435720,0
1641435840,0
1641435960,0
1641436080,0
1641436200,0
1641436320,0
1641436440,0
1641436560,0
1641436680,0
1641436800,0
1641436920,0
1641437040,0
1641437160,0
1641437280,0
1641437400,0
1641437520,0
1641437640,0
1641437760,0
1641437880,0
1641438000,0
1641438120,0
1641438240,0
1641438360,0
1641438480,0
1641438600,0
1641438720,0
1641438840,1
1641438960,1
1641439080,1
1641439200,1
1641439320,0
1641439440,0
1641439560,0
1641439680,0
1641439800,0
1641439920,0
1641440040,0
1641440160,0
1641440280,0
1641440400,1
1641440520,0
1641440640,0
1641440760,0
1641440880,0
1641441000,0
1641441120,0
1641441240,0
1641441360,0
1641441480,0
1641441600,0
1641441720,0
1641441840,0
1641441960,1
1641442080,0
1641442200,0
1641442320,1
1641442440,1
1641442560,1
1641442680,1
1641442800,1
1641442920,0
1641443040,0
1641443160,0
1641443280,0
1641443400,0
1641443520,0
1641443640,0
1641443760,0
1641443880,0
1641444000,0
1641444120,0
1641444240,0
1641444360,0
1641444480,0
1641444600,0
1641444720,0
1641444840,0
1641444960,0
1641445080,0
1641445200,0
1641445320,0
1641445440,0
1641445560,0
1641445680,0
1641445800,0
1641445920,0
1641446040,0
1641446160,0
1641446280,0
1641446400,0
1641446520,0
1641446640,0
1641446760,0
1641446880,0
1641447000,0
1641447120,0
1641447240,0
1641447360,0
1641447480,0
1641447600,0
1641447720,0
1641447840,0
1641447960,0
1641448080,0
1641448200,0
1641448320,0
1641448440,0
1641448560,0
1641448680,0
1641448800,0
1641448920,0
1641449040,0
1641449160,0
1641449280,0
1641449400,0
1641449520,0
1641449640,0
1641449760,0
1641449880,0
1641450000,0
1641450120,0
1641450240,0
1641450360,0
1641450480,0
1641450600,0
1641450720,0
1641450840,0
1641450960,0
1641451080,0
1641451200,0
1641451320,0
1641451440,0
1641451560,0
1641451680,0
1641451800,0
1641451920,0
1641452040,0
1641452160,0
1641452280,0
1641452400,0
1641452520,0
1641452640,0
1641452760,0
1641452880,0
1641453000,0
1641453120,0
1641453240,0
1641453360,0
1641453480,0
1641453600,0
1641453720,0
1641453840,0
1641453960,0
1641454080,0
1641454200,0
1641454320,0
1641454440,0
1641454560,0
1641454680,0
1641454800,0
1641454920,0
1641455040,0
1641455160,0
1641455280,0
1641455400,0
1641455520,0
1641455640,0
1641455760,0
1641455880,0
1641456000,0
1641456120,0
1641456240,0
1641456360,0
1641456480,0
1641456600,0
1641456720,0
1641456840,0
1641456960,0
1641457080,0
1641457200,0
1641457320,0
1641457440,0
1641457560,0
1641457680,0
1641457800,0
1641457920,0
1641458040,0
1641458160,0
1641458280,0
1641458400,0
1641458520,0
1641458640,0
1641458760,0
1641458880,0
1641459000,0
1641459120,0
1641459240,0
1641459360,0
1641459480,0
1641459600,0
1641459720,0
1641459840,0
1641459960,0
1641460080,0
1641460200,0
1641460320,0
1641460440,0
1641460560,0
1641460680,0
1641460800,0
1641460920,0
1641461040,0
1641461160,0
1641461280,0
1641461400,0
1641461520,0
1641461640,0
1641461760,0
1641461880,0
1641462000,0
1641462120,0
1641462240,0
1641462360,0
1641462480,0
1641462600,0
1641462720,0
1641462840,0
1641462960,0
1641463080,0
1641463200,0
1641463320,0
1641463440,0
1641463560,0
1641463680,0
1641463800,0
1641463920,0
1641464040,0
1641464160,0
1641464280,0
1641464400,0
1641464520,0
1641464640,0
1641464760,0
1641464880,0
1641465000,0
1641465120,0
1641465240,0
1641465360,0
1641465480,0
1641465600,0
1641465720,0
1641465840,0
1641465960,0
1641466080,0
1641466200,0
1641466320,0
1641466440,0
1641466560,0
1641466680,0
1641466800,0
1641466920,0
1641467040,0
1641467160,0
1641467280,0
1641467400,0
1641467520,0
1641467640,0
1641467760,0
1641467880,0
1641468000,0
1641468120,0
1641468240,0
1641468360,0
1641468480,1
1641468600,1
1641468720,1
1641468840,1
1641468960,1
1641469080,1
1641469200,0
1641469320,0
1641469440,0
1641469560,0
1641469680,0
1641469800,0
1641469920,0
1641470040,0
1641470160,0
1641470280,0
1641470400,0
1641470520,0
1641470640,0
1641470760,0
1641470880,0
1641471000,0
1641471120,0
1641471240,0
1641471360,0
1641471480,0
1641471600,0
1641471720,0
1641471840,0
1641471960,0
1641472080,0
1641472200,0
1641472320,0
1641472440,0
1641472560,0
1641472680,0
1641472800,0
1641472920,0
1641473040,0
1641473160,0
1641473280,0
1641473400,0
1641473520,0
1641473640,0
1641473760,0
1641473880,0
1641474000,0
1641474120,0
1641474240,0
1641474360,0
1641474480,0
